Fecha,MXNUSD,Apertura,Máximo,Mínimo,Vol.,% var.,obs
04.01.2021,19.953,19.8948,19.9989,19.7086,,0.39%,1217
05.01.2021,19.878,19.9755,20.1174,19.8023,,-0.38%,1216
06.01.2021,19.635,19.899,19.9977,19.5987,,-1.22%,1215
07.01.2021,19.9994,19.64,20.0974,19.611,,1.86%,1214
08.01.2021,20.0069,20.0134,20.1552,19.8642,,0.04%,1213
11.01.2021,20.0585,20.009,20.2686,19.9877,,0.26%,1212
12.01.2021,19.773,20.0726,20.1235,19.7698,,-1.42%,1211
13.01.2021,19.8392,19.7935,19.9004,19.7306,,0.33%,1210
14.01.2021,19.7061,19.8533,19.8957,19.6348,,-0.67%,1209
15.01.2021,19.772,19.7181,19.9031,19.6812,,0.33%,1208
18.01.2021,19.6708,19.8175,19.9705,19.6525,,-0.51%,1207
19.01.2021,19.65,19.6864,19.7347,19.5958,,-0.11%,1206
20.01.2021,19.588,19.6715,19.6776,19.5517,,-0.32%,1205
21.01.2021,19.714,19.6015,19.81,19.5436,,0.64%,1204
22.01.2021,19.963,19.7295,20.0075,19.7146,,1.26%,1203
25.01.2021,20.1037,19.965,20.241,19.8508,,0.70%,1202
26.01.2021,19.963,20.1157,20.2981,19.9337,,-0.70%,1201
27.01.2021,20.28,19.986,20.3342,19.977,,1.59%,1200
28.01.2021,20.2316,20.2771,20.465,20.1268,,-0.24%,1199
29.01.2021,20.5855,20.25,20.6045,20.0827,,1.75%,1198
01.02.2021,20.365,20.475,20.5188,20.2633,,-1.07%,1197
02.02.2021,20.115,20.381,20.3914,20.1106,,-1.23%,1196
03.02.2021,20.185,20.131,20.2554,20.0626,,0.35%,1195
04.02.2021,20.371,20.2075,20.5073,20.1702,,0.92%,1194
05.02.2021,20.077,20.395,20.4301,20.0718,,-1.44%,1193
08.02.2021,20.101,20.1133,20.2531,20.0678,,0.12%,1192
09.02.2021,20.075,20.11,20.1605,20.0019,,-0.13%,1191
10.02.2021,20.021,20.098,20.1577,19.9922,,-0.27%,1190
11.02.2021,19.943,20.0445,20.065,19.8953,,-0.39%,1189
12.02.2021,19.93,19.9635,20.0975,19.8962,,-0.07%,1188
15.02.2021,19.95,19.944,19.985,19.885,,0.10%,1187
16.02.2021,20.133,19.965,20.2528,19.9216,,0.92%,1186
17.02.2021,20.207,20.1475,20.3944,20.136,,0.37%,1185
18.02.2021,20.289,20.2295,20.4852,20.1347,,0.41%,1184
19.02.2021,20.425,20.31,20.5297,20.2517,,0.67%,1183
22.02.2021,20.714,20.4782,20.8348,20.4525,,1.41%,1182
23.02.2021,20.5,20.7315,20.7668,20.4965,,-1.03%,1181
24.02.2021,20.359,20.514,20.5583,20.3489,,-0.69%,1180
25.02.2021,20.836,20.3765,21.0395,20.3695,,2.34%,1179
26.02.2021,20.848,20.8525,21.051,20.7777,,0.06%,1178
01.03.2021,20.64,20.862,20.8753,20.575,,-1.00%,1177
02.03.2021,20.596,20.657,20.7944,20.5545,,-0.21%,1176
03.03.2021,20.935,20.6115,20.9998,20.5493,,1.65%,1175
04.03.2021,21.118,20.9465,21.1728,20.756,,0.87%,1174
05.03.2021,21.301,21.1265,21.4227,21.0876,,0.87%,1173
08.03.2021,21.509,21.254,21.6381,21.2135,,0.98%,1172
09.03.2021,21.188,21.518,21.5723,21.128,,-1.49%,1171
10.03.2021,20.872,21.197,21.2835,20.8669,,-1.49%,1170
11.03.2021,20.598,20.8855,20.9268,20.5797,,-1.31%,1169
12.03.2021,20.725,20.608,20.9344,20.5897,,0.62%,1168
15.03.2021,20.631,20.7205,20.8293,20.6266,,-0.45%,1167
16.03.2021,20.6213,20.6485,20.7336,20.5223,,-0.05%,1166
17.03.2021,20.388,20.622,20.8149,20.3111,,-1.13%,1165
18.03.2021,20.471,20.4,20.5969,20.2803,,0.41%,1164
19.03.2021,20.494,20.4855,20.5519,20.286,,0.11%,1163
22.03.2021,20.555,20.7825,20.8432,20.5296,,0.30%,1162
23.03.2021,20.831,20.5725,20.8648,20.5307,,1.34%,1161
24.03.2021,20.921,20.8485,20.9744,20.6634,,0.43%,1160
25.03.2021,20.675,20.938,20.9465,20.5825,,-1.18%,1159
26.03.2021,20.58,20.684,20.7362,20.537,,-0.46%,1158
29.03.2021,20.6081,20.6375,20.7903,20.5604,,0.14%,1157
30.03.2021,20.57,20.6087,20.7089,20.5424,,-0.18%,1156
31.03.2021,20.422,20.5875,20.6365,20.4033,,-0.72%,1155
01.04.2021,20.275,20.439,20.498,20.2686,,-0.72%,1154
02.04.2021,20.295,20.297,20.3515,20.2665,,0.10%,1153
05.04.2021,20.3,20.289,20.3843,20.2285,,0.02%,1152
06.04.2021,20.1656,20.312,20.3871,20.1396,,-0.66%,1151
07.04.2021,20.2054,20.1595,20.2565,20.1422,,0.20%,1150
08.04.2021,20.086,20.1985,20.2307,20.0636,,-0.59%,1149
09.04.2021,20.146,20.1025,20.2289,20.0684,,0.30%,1148
12.04.2021,20.128,20.1643,20.2235,20.0697,,-0.09%,1147
13.04.2021,20.0843,20.1405,20.2425,20.0417,,-0.22%,1146
14.04.2021,20.061,20.0849,20.1323,20.0104,,-0.12%,1145
15.04.2021,19.934,20.073,20.0999,19.8996,,-0.63%,1144
16.04.2021,19.915,19.94,19.9954,19.889,,-0.10%,1143
19.04.2021,19.813,19.914,19.9405,19.7922,,-0.51%,1142
20.04.2021,19.96,19.8185,20.0005,19.78,,0.74%,1141
21.04.2021,19.873,19.9725,19.996,19.8505,,-0.44%,1140
22.04.2021,19.914,19.8835,19.9873,19.8584,,0.21%,1139
23.04.2021,19.815,19.931,19.956,19.8055,,-0.50%,1138
26.04.2021,19.85,19.847,19.9046,19.7958,,0.18%,1137
27.04.2021,20.04,19.8585,20.0783,19.8511,,0.96%,1136
28.04.2021,19.901,20.0575,20.0936,19.8532,,-0.69%,1135
29.04.2021,20.04,19.916,20.1705,19.8611,,0.70%,1134
30.04.2021,20.226,20.052,20.285,20.0125,,0.93%,1133
03.05.2021,20.161,20.2415,20.319,20.1395,,-0.32%,1132
04.05.2021,20.18,20.177,20.3365,20.139,,0.09%,1131
05.05.2021,20.244,20.203,20.299,20.148,,0.32%,1130
06.05.2021,20.058,20.26,20.308,20.0655,,-0.92%,1129
07.05.2021,19.9,20.0815,20.1258,19.8535,,-0.79%,1128
10.05.2021,19.922,19.9073,19.9583,19.8585,,0.11%,1127
11.05.2021,19.949,19.933,20.0014,19.8254,,0.14%,1126
12.05.2021,20.156,19.967,20.1856,19.9253,,1.04%,1125
13.05.2021,19.925,20.168,20.2145,19.9132,,-1.15%,1124
14.05.2021,19.857,19.9365,19.9735,19.7531,,-0.34%,1123
17.05.2021,19.769,19.868,19.948,19.7614,,-0.44%,1122
18.05.2021,19.832,19.784,19.8718,19.7184,,0.32%,1121
19.05.2021,19.917,19.838,19.9776,19.7956,,0.43%,1120
20.05.2021,19.8611,19.928,19.9625,19.8384,,-0.28%,1119
21.05.2021,19.932,19.8664,20.0165,19.862,,0.36%,1118
24.05.2021,19.85,19.9685,19.9956,19.8455,,-0.41%,1117
25.05.2021,19.914,19.859,19.9335,19.8098,,0.32%,1116
26.05.2021,19.867,19.919,19.928,19.8299,,-0.24%,1115
27.05.2021,19.941,19.8705,20.0467,19.8261,,0.37%,1114
28.05.2021,19.905,19.947,20.0784,19.8973,,-0.18%,1113
31.05.2021,19.9461,19.9275,19.9605,19.8835,,0.21%,1112
01.06.2021,19.964,19.9535,19.9885,19.84,,0.09%,1111
02.06.2021,19.886,19.976,20.028,19.879,,-0.39%,1110
03.06.2021,20.154,19.898,20.18,19.891,,1.35%,1109
04.06.2021,19.958,20.1645,20.219,19.9015,,-0.97%,1108
07.06.2021,19.7991,19.945,19.972,19.7345,,-0.80%,1107
08.06.2021,19.694,19.8065,19.8579,19.689,,-0.53%,1106
09.06.2021,19.7315,19.704,19.7917,19.5967,,0.19%,1105
10.06.2021,19.679,19.737,19.778,19.6497,,-0.27%,1104
11.06.2021,19.8775,19.6905,20.0039,19.6416,,1.01%,1103
14.06.2021,19.948,19.8818,19.982,19.8385,,0.35%,1102
15.06.2021,20.005,19.9655,20.195,19.8847,,0.29%,1101
16.06.2021,20.402,20.0235,20.4315,19.9524,,1.98%,1100
17.06.2021,20.413,20.409,20.623,20.3261,,0.05%,1099
18.06.2021,20.658,20.425,20.7508,20.3749,,1.20%,1098
21.06.2021,20.4749,20.6405,20.7159,20.449,,-0.89%,1097
22.06.2021,20.335,20.484,20.6756,20.325,,-0.68%,1096
23.06.2021,20.165,20.3505,20.4167,20.1675,,-0.84%,1095
24.06.2021,19.8505,20.2076,20.2172,19.714,,-1.56%,1094
25.06.2021,19.809,19.8645,19.908,19.7045,,-0.21%,1093
28.06.2021,19.8199,19.8235,19.9024,19.7505,,0.06%,1092
29.06.2021,19.803,19.8252,19.8855,19.767,,-0.09%,1091
30.06.2021,19.931,19.8175,19.9691,19.7815,,0.65%,1090
01.07.2021,19.986,19.945,20.0872,19.9023,,0.28%,1089
02.07.2021,19.758,19.999,20.0545,19.7444,,-1.14%,1088
05.07.2021,19.8481,19.7865,19.8753,19.7735,,0.46%,1087
06.07.2021,20.011,19.8534,20.0795,19.7727,,0.82%,1086
07.07.2021,19.923,20.017,20.1056,19.9063,,-0.44%,1085
08.07.2021,19.994,19.947,20.1619,19.9337,,0.36%,1084
09.07.2021,19.849,20.0055,20.0405,19.843,,-0.73%,1083
12.07.2021,19.8453,19.8575,20.0128,19.8298,,-0.02%,1082
13.07.2021,20.054,19.8499,20.0845,19.8131,,1.05%,1081
14.07.2021,19.8669,20.0605,20.0643,19.8561,,-0.93%,1080
15.07.2021,19.935,19.8811,20.0009,19.8668,,0.34%,1079
16.07.2021,19.875,19.9455,19.9566,19.8245,,-0.30%,1078
19.07.2021,20.071,19.9035,20.102,19.898,,0.99%,1077
20.07.2021,20.1389,20.0805,20.1975,19.9995,,0.34%,1076
21.07.2021,20.131,20.1561,20.2525,20.112,,-0.04%,1075
22.07.2021,20.105,20.1445,20.2261,20.0817,,-0.13%,1074
23.07.2021,20.042,20.123,20.1484,19.9904,,-0.31%,1073
26.07.2021,20.027,20.072,20.1669,19.9893,,-0.07%,1072
27.07.2021,19.971,20.041,20.1398,19.9462,,-0.28%,1071
28.07.2021,19.906,19.98,20.035,19.8762,,-0.33%,1070
29.07.2021,19.838,19.916,19.9404,19.8162,,-0.34%,1069
30.07.2021,19.855,19.854,19.9338,19.7985,,0.09%,1068
02.08.2021,19.896,19.899,19.929,19.8015,,0.21%,1067
03.08.2021,19.87,19.91,19.9307,19.8272,,-0.13%,1066
04.08.2021,19.98,19.889,20.004,19.8139,,0.55%,1065
05.08.2021,19.914,19.984,19.9999,19.8874,,-0.33%,1064
06.08.2021,20.024,19.93,20.0905,19.8957,,0.55%,1063
09.08.2021,20.066,20.0815,20.1291,19.9955,,0.21%,1062
10.08.2021,20.082,20.075,20.177,20.043,,0.08%,1061
11.08.2021,19.915,20.0905,20.1223,19.9054,,-0.83%,1060
12.08.2021,19.946,19.9325,19.9755,19.856,,0.16%,1059
13.08.2021,19.859,19.9625,19.992,19.8288,,-0.44%,1058
16.08.2021,19.886,19.88,19.9286,19.8431,,0.14%,1057
17.08.2021,19.997,19.903,20.0325,19.8715,,0.56%,1056
18.08.2021,20.0425,20.0105,20.0493,19.9471,,0.23%,1055
19.08.2021,20.152,20.046,20.212,20.029,,0.55%,1054
20.08.2021,20.347,20.1625,20.4678,20.1454,,0.97%,1053
23.08.2021,20.301,20.4055,20.447,20.2851,,-0.23%,1052
24.08.2021,20.2,20.321,20.3657,20.1975,,-0.50%,1051
25.08.2021,20.215,20.2145,20.3575,20.166,,0.07%,1050
26.08.2021,20.351,20.228,20.3905,20.2075,,0.67%,1049
27.08.2021,20.1922,20.3625,20.4395,20.1679,,-0.78%,1048
30.08.2021,20.1301,20.182,20.2275,20.1045,,-0.31%,1047
31.08.2021,20.063,20.1401,20.1533,20.0266,,-0.33%,1046
01.09.2021,19.982,20.073,20.1022,19.9293,,-0.40%,1045
02.09.2021,19.9557,19.9955,20.0232,19.9218,,-0.13%,1044
03.09.2021,19.915,19.961,19.9904,19.8428,,-0.20%,1043
06.09.2021,19.909,19.9095,19.9355,19.866,,-0.03%,1042
07.09.2021,19.922,19.917,19.9731,19.8831,,0.07%,1041
08.09.2021,19.931,19.938,19.9913,19.8846,,0.05%,1040
09.09.2021,19.917,19.93,19.9735,19.8737,,-0.07%,1039
10.09.2021,19.881,19.931,19.9541,19.846,,-0.18%,1038
13.09.2021,19.865,19.89,19.9117,19.8473,,-0.08%,1037
14.09.2021,19.903,19.8684,19.933,19.8511,,0.19%,1036
15.09.2021,19.854,19.9135,19.928,19.846,,-0.25%,1035
16.09.2021,19.931,19.8675,19.9699,19.8518,,0.39%,1034
17.09.2021,20.0141,19.9378,20.0388,19.9045,,0.42%,1033
20.09.2021,20.1376,20.016,20.2053,20.0103,,0.62%,1032
21.09.2021,20.128,20.1421,20.1702,20.057,,-0.05%,1031
22.09.2021,20.0831,20.1355,20.1527,19.9295,,-0.22%,1030
23.09.2021,20.0431,20.0888,20.1228,19.9772,,-0.20%,1029
24.09.2021,20.04,20.0489,20.1936,20.0448,,-0.02%,1028
27.09.2021,20.093,20.0665,20.1595,20.011,,0.26%,1027
28.09.2021,20.3166,20.1095,20.401,20.0909,,1.11%,1026
29.09.2021,20.485,20.3315,20.6595,20.2763,,0.83%,1025
30.09.2021,20.63,20.515,20.6855,20.4478,,0.71%,1024
01.10.2021,20.429,20.6415,20.733,20.4058,,-0.97%,1023
04.10.2021,20.479,20.4455,20.6264,20.4167,,0.24%,1022
05.10.2021,20.552,20.489,20.6192,20.4795,,0.36%,1021
06.10.2021,20.549,20.573,20.8933,20.541,,-0.01%,1020
07.10.2021,20.643,20.5565,20.6998,20.4545,,0.46%,1019
08.10.2021,20.689,20.66,20.7961,20.5256,,0.22%,1018
11.10.2021,20.855,20.737,20.889,20.6991,,0.80%,1017
12.10.2021,20.7752,20.873,20.9038,20.739,,-0.38%,1016
13.10.2021,20.5475,20.7805,20.804,20.545,,-1.10%,1015
14.10.2021,20.539,20.5524,20.6633,20.5058,,-0.04%,1014
15.10.2021,20.329,20.5645,20.5983,20.3165,,-1.02%,1013
18.10.2021,20.4036,20.3385,20.4964,20.3043,,0.37%,1012
19.10.2021,20.227,20.4105,20.4405,20.2106,,-0.87%,1011
20.10.2021,20.1972,20.2405,20.288,20.1567,,-0.15%,1010
21.10.2021,20.293,20.2085,20.3531,20.1865,,0.47%,1009
22.10.2021,20.165,20.3045,20.3414,20.1249,,-0.63%,1008
25.10.2021,20.153,20.1805,20.2326,20.1529,,-0.06%,1007
26.10.2021,20.2,20.169,20.2411,20.1138,,0.23%,1006
27.10.2021,20.301,20.215,20.3405,20.1477,,0.50%,1005
28.10.2021,20.365,20.314,20.4247,20.2526,,0.32%,1004
29.10.2021,20.545,20.3765,20.6361,20.3415,,0.88%,1003
01.11.2021,20.831,20.5745,20.8948,20.5427,,1.39%,1002
02.11.2021,20.777,20.845,20.9174,20.7054,,-0.26%,1001
03.11.2021,20.53,20.792,20.9841,20.5075,,-1.19%,1000
04.11.2021,20.5382,20.54,20.6668,20.4881,,0.04%,999
05.11.2021,20.317,20.543,20.6522,20.303,,-1.08%,998
08.11.2021,20.32,20.369,20.4318,20.2856,,0.01%,997
09.11.2021,20.301,20.335,20.3811,20.2464,,-0.09%,996
10.11.2021,20.621,20.3185,20.6478,20.3045,,1.58%,995
11.11.2021,20.6328,20.6385,20.699,20.4471,,0.06%,994
12.11.2021,20.509,20.6459,20.7275,20.4453,,-0.60%,993
15.11.2021,20.603,20.52,20.6825,20.4706,,0.46%,992
16.11.2021,20.7216,20.6155,20.8549,20.5568,,0.58%,991
17.11.2021,20.64,20.7369,20.8084,20.6343,,-0.39%,990
18.11.2021,20.765,20.6515,20.895,20.6191,,0.61%,989
19.11.2021,20.824,20.7815,20.8941,20.663,,0.28%,988
22.11.2021,20.985,20.856,21.03,20.816,,0.77%,987
23.11.2021,21.1758,21.0025,21.3117,20.9891,,0.91%,986
24.11.2021,21.409,21.1911,21.6155,21.1856,,1.10%,985
25.11.2021,21.5575,21.4265,21.5978,21.3607,,0.69%,984
26.11.2021,21.91,21.5625,22.155,21.5625,,1.64%,983
29.11.2021,21.6686,21.8901,21.9949,21.6293,,-1.10%,982
30.11.2021,21.4368,21.6736,21.8421,21.28,,-1.07%,981
01.12.2021,21.5016,21.4476,21.5223,21.115,,0.30%,980
02.12.2021,21.248,21.5174,21.522,21.2368,,-1.18%,979
03.12.2021,21.264,21.265,21.4973,21.1574,,0.08%,978
06.12.2021,21.207,21.258,21.3022,21.1674,,-0.27%,977
07.12.2021,21.022,21.224,21.3079,21.0033,,-0.87%,976
08.12.2021,20.921,21.0355,21.0445,20.8811,,-0.48%,975
09.12.2021,20.937,20.9355,21.0826,20.9141,,0.08%,974
10.12.2021,20.866,20.946,21.0594,20.8382,,-0.34%,973
13.12.2021,21.01,20.882,21.0322,20.8378,,0.69%,972
14.12.2021,21.22,21.02,21.2835,20.9641,,1.00%,971
15.12.2021,21.0071,21.2375,21.3669,21.0051,,-1.00%,970
16.12.2021,20.805,21.0136,21.0882,20.7588,,-0.96%,969
17.12.2021,20.833,20.822,20.869,20.6945,,0.13%,968
20.12.2021,20.774,20.8205,20.9555,20.6922,,-0.28%,967
21.12.2021,20.801,20.7865,20.8762,20.7023,,0.13%,966
22.12.2021,20.695,20.8176,20.8649,20.6975,,-0.51%,965
23.12.2021,20.625,20.7115,20.7455,20.6139,,-0.34%,964
24.12.2021,20.6,20.647,20.6683,20.5725,,-0.12%,963
27.12.2021,20.672,20.6175,20.7454,20.5813,,0.35%,962
28.12.2021,20.642,20.6885,20.722,20.5605,,-0.15%,961
29.12.2021,20.559,20.658,20.6828,20.548,,-0.40%,960
30.12.2021,20.4586,20.5745,20.6122,20.4542,,-0.49%,959
31.12.2021,20.487,20.4636,20.5265,20.3269,,0.14%,958
03.01.2022,20.494,20.4944,20.6605,20.4105,,0.03%,957
04.01.2022,20.501,20.5115,20.6424,20.415,,0.03%,956
05.01.2022,20.565,20.515,20.612,20.3425,,0.31%,955
06.01.2022,20.486,20.582,20.7612,20.4038,,-0.38%,954
07.01.2022,20.36,20.504,20.5223,20.3525,,-0.62%,953
10.01.2022,20.36,20.371,20.5295,20.3516,,0.00%,952
11.01.2022,20.375,20.376,20.4603,20.3363,,0.07%,951
12.01.2022,20.334,20.3815,20.4493,20.3118,,-0.20%,950
13.01.2022,20.333,20.35,20.4246,20.2983,,0.00%,949
14.01.2022,20.29,20.346,20.3713,20.2773,,-0.21%,948
17.01.2022,20.281,20.3025,20.3625,20.2753,,-0.04%,947
18.01.2022,20.396,20.2955,20.4557,20.2764,,0.57%,946
19.01.2022,20.502,20.4055,20.5335,20.3216,,0.52%,945
20.01.2022,20.529,20.5155,20.5725,20.383,,0.13%,944
21.01.2022,20.451,20.543,20.5578,20.429,,-0.38%,943
24.01.2022,20.561,20.488,20.6921,20.4371,,0.54%,942
25.01.2022,20.6,20.577,20.6971,20.5685,,0.19%,941
26.01.2022,20.731,20.6175,20.7797,20.5489,,0.64%,940
27.01.2022,20.749,20.7475,20.8115,20.652,,0.09%,939
28.01.2022,20.789,20.7655,20.9134,20.7157,,0.19%,938
31.01.2022,20.625,20.8195,20.847,20.5895,,-0.79%,937
01.02.2022,20.53,20.634,20.6575,20.5,,-0.46%,936
02.02.2022,20.563,20.545,20.6485,20.4751,,0.16%,935
03.02.2022,20.531,20.574,20.66,20.5123,,-0.16%,934
04.02.2022,20.662,20.55,20.791,20.5405,,0.64%,933
07.02.2022,20.578,20.6785,20.6989,20.579,,-0.41%,932
08.02.2022,20.598,20.5945,20.6882,20.5842,,0.10%,931
09.02.2022,20.462,20.614,20.6269,20.4415,,-0.66%,930
10.02.2022,20.543,20.4775,20.5925,20.349,,0.40%,929
11.02.2022,20.526,20.56,20.6405,20.3618,,-0.08%,928
14.02.2022,20.405,20.535,20.5776,20.3865,,-0.59%,927
15.02.2022,20.3894,20.421,20.4555,20.3508,,-0.08%,926
16.02.2022,20.2703,20.4,20.4145,20.2496,,-0.58%,925
17.02.2022,20.284,20.2781,20.3555,20.2319,,0.07%,924
18.02.2022,20.28,20.3,20.3381,20.2576,,-0.02%,923
21.02.2022,20.295,20.3101,20.3325,20.2489,,0.07%,922
22.02.2022,20.289,20.3095,20.3772,20.2682,,-0.03%,921
23.02.2022,20.226,20.305,20.3111,20.1565,,-0.31%,920
24.02.2022,20.541,20.239,20.79,20.2345,,1.56%,919
